2025-03-13T00:00:23.730Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/10324
2025-03-13T00:26:38.383Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/hint/12?index=1
2025-03-13T00:26:38.384Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:38.384Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/hint/12?index=1
2025-03-13T00:26:38.707Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/hint/12?index=2
2025-03-13T00:26:38.709Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/hint/12?index=2
2025-03-13T00:26:38.709Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:38.709Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/hint/12?index=2
2025-03-13T00:26:39.086Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/hint/12?index=3
2025-03-13T00:26:39.088Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/hint/12?index=3
2025-03-13T00:26:39.088Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:39.088Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/hint/12?index=3
2025-03-13T00:26:42.003Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/12/check
2025-03-13T00:26:42.005Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/12/check
2025-03-13T00:26:42.006Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:42.006Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/12/check
2025-03-13T00:26:42.295Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/13
2025-03-13T00:26:42.297Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/13
2025-03-13T00:26:42.298Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:42.298Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/13
2025-03-13T00:26:45.806Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/13/check
2025-03-13T00:26:45.808Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/13/check
2025-03-13T00:26:45.813Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:45.813Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/13/check
2025-03-13T00:26:46.212Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/14
2025-03-13T00:26:46.214Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/14
2025-03-13T00:26:46.214Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:46.214Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/14
2025-03-13T00:26:49.202Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/14/check
2025-03-13T00:26:49.204Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/14/check
2025-03-13T00:26:49.204Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:49.205Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/14/check
2025-03-13T00:26:49.472Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/15
2025-03-13T00:26:49.474Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/15
2025-03-13T00:26:49.475Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:49.475Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/15
2025-03-13T00:26:51.025Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/15/check
2025-03-13T00:26:51.027Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/15/check
2025-03-13T00:26:51.027Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:51.027Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/15/check
2025-03-13T00:26:51.272Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/16
2025-03-13T00:26:51.278Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/16
2025-03-13T00:26:51.279Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:51.279Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/16
2025-03-13T00:26:54.310Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/16/check
2025-03-13T00:26:54.312Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/16/check
2025-03-13T00:26:54.313Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:54.313Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/16/check
2025-03-13T00:26:54.580Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/17
2025-03-13T00:26:54.583Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/17
2025-03-13T00:26:54.583Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:54.583Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/17
2025-03-13T00:26:56.943Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/17/check
2025-03-13T00:26:56.946Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/17/check
2025-03-13T00:26:56.946Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:56.946Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/17/check
2025-03-13T00:26:57.303Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/18
2025-03-13T00:26:57.305Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/18
2025-03-13T00:26:57.305Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:57.305Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/18
2025-03-13T00:26:59.959Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/18/check
2025-03-13T00:26:59.961Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/18/check
2025-03-13T00:26:59.961Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:26:59.961Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/18/check
2025-03-13T00:27:00.408Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/19
2025-03-13T00:27:00.410Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/19
2025-03-13T00:27:00.410Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:00.410Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/19
2025-03-13T00:27:03.402Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/hint/19?index=0
2025-03-13T00:27:03.403Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/hint/19?index=0
2025-03-13T00:27:03.404Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:03.404Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/hint/19?index=0
2025-03-13T00:27:03.972Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/hint/19?index=1
2025-03-13T00:27:03.974Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/hint/19?index=1
2025-03-13T00:27:03.974Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:03.974Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/hint/19?index=1
2025-03-13T00:27:04.258Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/hint/19?index=2
2025-03-13T00:27:04.260Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/hint/19?index=2
2025-03-13T00:27:04.260Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:04.260Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/hint/19?index=2
2025-03-13T00:27:04.392Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/hint/19?index=3
2025-03-13T00:27:04.396Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/hint/19?index=3
2025-03-13T00:27:04.396Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:04.396Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/hint/19?index=3
2025-03-13T00:27:05.741Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/19/check
2025-03-13T00:27:05.742Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing POST /api/questions/19/check
2025-03-13T00:27:05.743Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:05.743Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured POST /api/questions/19/check
2025-03-13T00:27:06.010Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/20
2025-03-13T00:27:06.012Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/20
2025-03-13T00:27:06.012Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:06.012Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/20
2025-03-13T00:27:21.828Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:21.829Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/collections/1
2025-03-13T00:27:21.829Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:21.829Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/collections/1
2025-03-13T00:27:21.833Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:21.839Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:21.840Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/collections/1
2025-03-13T00:27:21.840Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:21.840Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/collections/1
2025-03-13T00:27:21.841Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:24.409Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:24.409Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/collections/collection-sets/2
2025-03-13T00:27:24.412Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:24.412Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/collections/collection-sets/2
2025-03-13T00:27:24.416Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:24.416Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/collections/collection-sets/2
2025-03-13T00:27:24.417Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:24.418Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/collections/collection-sets/2
2025-03-13T00:27:26.042Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/collection-sets/user/1
2025-03-13T00:27:26.042Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:26.045Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/collection-sets/user/1
2025-03-13T00:27:26.045Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:26.050Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:26.051Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/collection-sets/user/1
2025-03-13T00:27:26.051Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:26.052Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/collection-sets/user/1
2025-03-13T00:27:26.848Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:26.848Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/collections/collection-sets/3
2025-03-13T00:27:26.849Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/collections/collection-sets/3
2025-03-13T00:27:26.850Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/collections/collection-sets/3
2025-03-13T00:27:26.851Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:26.851Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/collections/collection-sets/3
2025-03-13T00:27:26.855Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:26.856Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/collections/collection-sets/3
2025-03-13T00:27:26.857Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:26.858Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/collections/collection-sets/3
2025-03-13T00:27:27.522Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:27.522Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/collections/14
2025-03-13T00:27:27.522Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/questions/collections/14
2025-03-13T00:27:27.524Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/collections/14
2025-03-13T00:27:27.524Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:27.525Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/collections/14
2025-03-13T00:27:27.525Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:27.529Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:27:27.530Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:27:27.532Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/questions/collections/14
2025-03-13T00:27:27.532Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-03-13T00:27:27.532Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/questions/collections/14
2025-03-13T00:36:09.320Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/collections/collection-sets/3
2025-03-13T00:36:09.320Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:36:09.325Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/collections/collection-sets/3
2025-03-13T00:36:09.325Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:36:09.331Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:36:09.331Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /api/collections/collection-sets/3
2025-03-13T00:36:09.332Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:36:09.333Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /api/collections/collection-sets/3
2025-03-13T00:36:09.776Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:36:09.776Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/collection-sets/user/1
2025-03-13T00:36:09.779Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:36:09.779Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/collection-sets/user/1
2025-03-13T00:36:09.783Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/1
2025-03-13T00:36:09.784Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /api/collection-sets/user/1
2025-03-13T00:36:09.785Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/1
2025-03-13T00:36:09.786Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /api/collection-sets/user/1
2025-03-13T00:36:10.282Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id-only
2025-03-13T00:36:10.284Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id-only
2025-03-13T00:36:10.288Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id-only
2025-03-13T00:36:10.289Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id-only/official
2025-03-13T00:36:10.291Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id-only
2025-03-13T00:36:10.291Z DEBUG 8599 --- [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id-only/official
2025-03-13T00:36:10.294Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id-only/official
2025-03-13T00:36:10.296Z DEBUG 8599 --- [http-nio-8080-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id-only/official
2025-03-13T00:36:12.097Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/user/users
2025-03-13T00:36:12.100Z DEBUG 8599 --- [http-nio-8080-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/user/users
2025-03-13T00:36:12.105Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /api/user/users
2025-03-13T00:36:12.107Z DEBUG 8599 --- [http-nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /api/user/users
2025-03-13T00:36:13.659Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /api/collection-sets/user/3
2025-03-13T00:36:13.659Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/3
2025-03-13T00:36:13.662Z DEBUG 8599 --- [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /api/collection-sets/user/3
2025-03-13T00:36:13.662Z DEBUG 8599 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/3
2025-03-13T00:36:13.666Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/user/id/3
2025-03-13T00:36:13.666Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /api/collection-sets/user/3
2025-03-13T00:36:13.667Z DEBUG 8599 --- [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/user/id/3
2025-03-13T00:36:13.667Z DEBUG 8599 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /api/collection-sets/user/3
2025-03-13T00:36:15.228Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/user/users
2025-03-13T00:36:15.231Z DEBUG 8599 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/user/users
2025-03-13T00:36:15.235Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /api/user/users
2025-03-13T00:36:15.236Z DEBUG 8599 --- [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /api/user/users
